name:en,sta travel: 1
name,Manuka Woodfire: 1
name:en,Woodfired: 1
name:en,Boost: 1
name:en,Salvation Army: 1
name,5 Star Tattoo: 1
name:en,5 Star Tattoo: 1
opening_hours,PH,Mo-Su 11:00-17:00: 1
name,Morley Public Library: 1
name,Granby Park Sign: 1
addr:housenumber,170B: 1
addr:street,Hampden Road: 1
cuisine,burger;hot_dog: 1
name,Burgermeister: 1
name:en,Burgermeister: 1
opening_hours,Mo-Sa 11:00-20:00; Su 17:00-20:00: 1
phone,+61 8 9389 9225: 1
website,http://www.burgermeister.com: 1
name,Lake Gwelup Christian Church: 1
name,TAKA'S KITCHEN: 1
brand,Coles Local: 1
brand:wikidata,Q104850818: 1
name,Coles Local: 1
name,Good Things: 1
opening_hours,Mo-Fr 06:30-15:00; Sa,Su 07:00-15:00: 1
website,https://goodthingscafe.com.au/: 1
name,Woodpeckers: 1
name,Little Nippers: 1
name,Freedom Statue: 1
name,Duncan Reserve Playground: 1
artist_name,"Destroy": 1
name,Believe: 1
name,The Ridge Medical Centre: 1
name,WA Archery Centre: 1
name,West Australian Gun Club: 1
name,Vans Deli: 1
operator,Kevin: 1
phone,+61 8 9384 0696: 1
name,disabled parking: 1
name,Cedric Street before Karrinyup Road: 1
ref,11545: 1
addr:postcode,6603: 1
addr:street,Wongan Road: 1
name,Wongan Hills Caravan Park: 1
name:nl,Wongan Hills Caravan Park: 1
website,http://www.wonganhillscaravanpark.com.au/: 1
name,Kwolyin Camp: 1
name:nl,Kwolyin Camp: 1
operator,Shire of Bruce Rock: 1
check_date,2022-11-20: 1
name,Dumpling & Bento: 1
name:zh,家裡: 1
ref,10481: 1
name,South Street after Stockdale Road: 1
ref,10483: 1
name,Toapin Weir Rest Stop: 1
name:en,Toapin Weir Rest Stop: 1
name:nl,Toapin Weir Rest Stop: 1
name,York Post Office: 1
full_name,ALDI Wattle Grove: 1
long_name,Aldi Wattle Grove: 1
website,https://store.aldi.com.au/wa/wattle-grove/338-hale-road: 1
name,Kulsh Palace: 1
name,Little Sisto: 1
addr:street,Morris Road: 1
name,The Saint George Hotel: 1
opening_hours,Su-Th 11:00-22:00; Fr-Sa 11:00-24:00: 1
phone,+61 8 9446 2424: 1
website,https://www.thesaint.com.au/: 1
ref,26647: 1
ref,26646: 1
name,Mount Lawley Fish & Chips: 1
phone,+61 8 9271 8523: 1
name,Gulp: 1
name,Threecoins & Sons: 1
name,Bike Rack 24: 1
name,Balcatta Dry Cleaners: 1
opening_hours,Mo-Fr 09:00-22:00; Sa 10:00-22:00; Su 10:00-21:00: 1
phone,+61 8 9440 1444: 1
name,St Georges Terrace before Irwin Street - Stand C: 1
ref,10131: 1
name,St Georges Tce Stand D - Before Irwin St: 1
ref,10132: 1
fixme,connect routes: 1
name,Stirling Hwy after Portland Street: 1
note,Bus stop #10378 (103, 995): 1
ref,10378: 1
name,Stirling Highway before Tyrell Street: 1
ref,10392: 1
name,VetWest Animal Hospital Ellenbrook: 1
name,Ellenbrook Kebabs: 1
name,Maharani: 1
name,Barbertown: 1
name,Aveley News: 1
name,Mandurah Tce / Peel St: 1
ref,17705: 1
artist_name,Brian McKay;Ahmas Abas: 1
long_name,Dôme Armadale: 1
brand,California Pizza Kitchen: 1
brand:wikidata,Q15109854: 1
brand:wikipedia,en:California Pizza Kitchen: 1
name,California Pizza Kitchen: 1
name,The Harbour Terrace: 1
name,San Churro Chocolateria: 1
name,Nino's Fish Bar & Cafe: 1
name,The Sorrento Beach Shack: 1
name,Top Catch Fish and Chips: 1
name,Toscanini’s Restaurant: 1
name,3-Sheets Restaurant: 1
name,Zenos Cafe: 1
addr:street,Hillarys Boat Harbour: 1
long_name,Grill'd Hillarys: 1
phone,+61 8 9203 5644: 1
website,https://www.grilld.com.au/restaurants/western-australia/perth/hillarys: 1
name,Bellisimo Gelato: 1
brand,Cold Rock Ice Creamery: 1
brand:wikidata,Q2982390: 1
brand:wikipedia,en:Cold Rock Ice Creamery: 1
name,Cold Rock Ice Creamery: 1
addr:housenumber,Shop 209: 1
addr:street,Sorrento Quay: 1
long_name,Dôme Hillarys: 1
opening_hours,Mo-Su 6:00-21:00: 1
phone,+61 8 9448 6918: 1
name,Fro-Yo: 1
name,King Kebab: 1
name,Baldwin's Bluff Trail Lookout: 1
addr:housenumber,2484: 1
addr:street,Del Park Road: 1
name,Dwellingup Chalets and Caravan Park: 1
phone,+61 8 9538 1157: 1
website,https://www.dwellingupcaravanpark.com.au/: 1
name,Edgewater Liquor: 1
name,King Jarrah Walk Trail Entry I: 1
name,King Jarrah Walk Trail Entry II: 1
opening_hours,Mo-Su,PH 07:00-19:00: 1
name,GoodGames: 1
opening_hours,Mo 11:00-18:00; Tu 11:00-22:00; We 11:00-22:00; Th 11:00-22:00; Fr 11:00-22:00; Sa 11:00-20:00; Su 11:00-18:00: 1
shop,Trading_cards,_board_games,_anime: 1
addr:housenumber,15-17: 1
addr:street,Sundew Rise: 1
addr:housenumber,Jetty 4: 1
name,Annalakshmi on the Swan: 1
opening_hours,Mo-Su 12:00-14:00,18:00-21:00: 1
phone,+61 8 9221 3003: 1
website,www.annalakshmi.com.au: 1
name,Masonmill Family Restaurant: 1
opening_hours,Mo-Th 09:00-15:30; Fr,Sa 09:00-21:00; Su 09:00-16:30: 1
name,Mandoon Estate: 1
name,Mandoon Outdoor Cinema: 1
name,Mandoon Beer Garden: 1
addr:street,Lemnos street: 1
name,Revo Sport: 1
website,http://revosports.com.au/: 1
name,Homestead bar: 1
name,Mandoon Cellar Door: 1
name,Mandoon Car park: 1
name,Mandoon Jetty: 1
name,Wembley Downs Soccer Club: 1
name,Leonard Heights Park: 1
addr:housenumber,41-45: 1
addr:street,Tate Street: 1
name,Lehman Mechanical: 1
addr:street,Carnarvon Street: 1
name,Mint Street Convenience and Deli: 1
phone,+61 8 9470 1330: 1
opening_hours,Mo-Fr 08:30-17:00; Sa 09:00-12:00; Su off: 1
name,Three Slide Playground: 1
name,Kinship Playground: 1
name,Atwell Pre-Kindy: 1
name,Lucky Charm Newsagency: 1
name,Harvest Lakes BBQ Chinese Restaurant: 1
name,Sorano: 1
name,Fishtastic: 1
name,Dancin' Wok: 1
name,Happy Nails: 1
name,Buggles Childcare: 1
name,Jupiter Health: 1
name,Little Olive Leaf Cafe: 1
name,Carawatha Playground: 1
fixme,Confirm location: website says only WA location is in Beckenham.: 1
name,JB Caravans: 1
website,https://www.jbcaravans.com.au/: 1
contact:instagram,https://www.instagram.com/bread_in_common/: 1
email,info@breadincommon.com.au: 1
name,Bread In Common: 1
opening_hours,Mo-Fr 11:30-22:00; Sa-Su 08:00-23:00: 1
phone,+61 8 9336 1032: 1
website,https://www.breadincommon.com.au/: 1
brand,Hilton: 1
brand:wikidata,Q598884: 1
brand:wikipedia,en:Hilton Hotels & Resorts: 1
contact:facebook,https://www.facebook.com/ParmeliaHilton: 1
contact:instagram,https://www.instagram.com/parmeliahilton: 1
contact:twitter,https://twitter.com/parmeliahilton: 1
email,perth@hilton.com: 1
fax,+61 8 9215 2001: 1
name,Parmelia Hilton Perth: 1
phone,+61 8 9215 2000: 1
rooms,284: 1
website,https://www.hilton.com/en/hotels/perhitw-parmelia-hilton-perth/: 1
name,Mission Cottage Restoration: 1
name,New Norcia Australia's only monastic town: 1
name,New Norcia Heritage Trail: 1
note,17505 (Lines 23/102/107/950): 1
ref,17505: 1
name,The Education Centre: 1
name,ESA Information Centre: 1
name,Love Ya Locks: 1
name,Landmark: 1
name,BindoonIGA: 1
name,Bindoon Tale Trail: 1
name,Chittering Visitor Centre: 1
name,Bindoon General Store: 1
name,Isoodon Street before Youle-Dean Road: 1
ref,15529: 1
name,Isoodon Street after Youle-Dean Road: 1
ref,15526: 1
name,T Bone and Sons Butchers: 1
operator,J.R. Tyrer: 1
phone,+61 8 9646 1121: 1
name,York Pharmacy: 1
name,Norm Reynolds: 1
name,Country Butcher: 1
name,Betta: 1
phone,+61 8 9881 6276: 1
name,Beverley Dome 24Hr Card: 1
name,The Red Vault: 1
addr:street,Meyrick Way: 1
brand,Vortex: 1
name,Starmart: 1
name,O.P.N.G.: 1
name,Position Partners: 1
email,crystal.brook@bigpond.com: 1
name,Crystal Brook Caravan Park: 1
name:en,Crystal Brook Caravan Park: 1
phone,+61 8 9453 6226: 1
website,https://www.crystalbrookcaravanpark.com.au/: 1
brand,bp: 1
name,Looking back, looking forward: 1
name,Survival in the balance: 1
name,Walking at Lake Clifton: 1
name,Welcome to Noorook Yalgorap (Lake Clifton): 1
name,Yalgorup National Park: 1
name,The Aboriginal story of the riverways and Lake Clifton: 1
name,Rakali,Ausratlia's native otter: 1
addr:street,Celeste Street: 1
name,Karen’s Computer Repairs: 1
phone,+61 424 241 852: 1
website,https://karenscomputerrepairs.com.au/: 1
name,the pertica cafe: 1
name:en,the pertica cafe: 1
name,Little Bird Cafe: 1
name:en,Little Bird Cafe: 1
name,Perth Central Backpackers: 1
name:en,Perth Central Backpackers: 1
full_name,ALDI Mirrabooka: 1
long_name,Aldi Mirrabooka: 1
website,https://store.aldi.com.au/wa/mirrabooka/43-yirrigan-drive: 1
opening_hours,Mo-Fr 07:00-15:00; Sa-Su 07:30-15:00: 1
phone,+61 8 6459 3701: 1
website:menu,https://coffeeclub.com.au/pages/menu: 1
name,National Hotel: 1
name:en,National Hotel: 1
name,Artist Houses: 1
name:en,Artist Houses: 1
name,Jacksons Art Suppies: 1
name:en,Jacksons Art Suppies: 1
name,Gami: 1
name:en,Gami: 1
name,NAO Japanese Ramen: 1
name:en,NAO Japanese Ramen: 1
name,Took Be Gi: 1
name:en,Took Be Gi: 1
name,Honeycake: 1
name:en,Honeycake: 1
name,temt: 1
name:en,temt: 1
addr:city,huntingale: 1
addr:street,Cnr Warton Road & Matilda Street: 1
name,BP Huntingdale: 1
website,https://map.bp.com/en-AU/AU/gas-station/huntingdale/bp-huntingdale/6117: 1
name:en,Friendlies Pharmacy: 1
name,Billabong Souvenir & Gifts: 1
name:en,Billabong Souvenir & Gifts: 1
name,Paddy Pallin: 1
name:en,Westpac Bank: 1
name:fr,Banque Westpac: 1
contact:facebook,https://www.facebook.com/MBENorthbridge/: 1
description,Saturday: By Appointment Only: 1
email,northbridge@mbe.com.au: 1
name,MBE Northbridge: 1
opening_hours,Mo-Fr 09:00 - 17:00; Su off; PH off: 1
phone,+61 8 6311 9194: 1
website,http://mbenorthbridge.com.au/: 1
addr:street,Edmund Street: 1
name,99 Edmund Street: 1
phone,+61 438 943 337: 1
name,Plant Lane before Tighe Street: 1
ref,26953: 1
name,Flora and Fauna: 1
name:en,Flora and Fauna: 1
opening_hours,Tu-Su 08:00-14:00: 1
name,Archie & Max: 1
name:en,Archie & Max: 1
name,Mary Davies Library and Commumity centre: 1
opening_hours,Mo-Fr 09:00-18:00; Sa 09:00-12:00; Su 13:00-16:00: 1
name,Northlands Automotive: 1
addr:housenumber,Shop 4: 1
addr:street,Great Eastern Highway Ascot: 1
name,Fasta Pasta: 1
website,https://www.fastapasta.com.au/: 1
email,info@officecomforts.com.au: 1
name,Office Comforts: 1
phone,+61 8 9201 1211: 1
website,https://www.officecomforts.com.au/: 1
name:fr,The grind: 1
name,Cully's Yamaha: 1
phone,+61 8 9344 4444: 1
website,https://cullysyamaha.com.au/: 1
name,Kattamordo - Munda Biddi: 1
addr:housename,Shop 7: 1
phone,+61 8 9240 4461: 1
name,Meerkat enclosure: 1
name,Elephant enclosure: 1
name,Rhinoceros enclosure: 1
name,Giraffe enclosure: 1
name,Tortoise enclosure: 1
name,Gibbon enclosure: 1
name,Little Penguin enclosure: 1
name,Crocodile enclosure: 1
name,Lemur: 1
name,Crocodile: 1
name,Orangutan enclosure: 1
name,Baboon enclosure: 1
name,Zoonique Shop: 1
name,African painted dog: 1
name,Cassowary: 1
name,Tree Kangaroo: 1
name,Gibbon: 1
addr:housenumber,7A: 1
name,Swan Ceramics: 1
name,Little Lebanon: 1
phone,+61 8 9345 1338: 1
website,https://www.littlelebanonwa.com.au/: 1
addr:street,29 Scarborough Beach Road: 1
name,Chinta Cafe: 1
website,https://www.chintacafe.com/: 1
addr:housenumber,21-23: 1
contact:email,info@jbento.com.au: 1
contact:facebook,https://www.facebook.com/JBento.au: 1
contact:instagram,https://www.instagram.com/jbento_au: 1
name,JBento: 1
name:en,JBento: 1
opening_hours,Mo-Fr 11:30-15:00,17:00-21:00; Sa 9:00-21:00: 1
phone,+61 8 9316 2772: 1
website,https://www.jbento.com.au/: 1
addr:city,Bickley: 1
addr:street,Loaring Road: 1
name,The Packing Shed: 1
name:en,The Packing Shed: 1
addr:street,Parkway Road: 1
cuisine,breakfast: 1
name,The Bistrot: 1
name:en,The Bistrot: 1
addr:housenumber,13-19: 1
check_date,2023-01-27: 1
clothes,women;men;children: 1
name:en,Good Sammy: 1
opening_hours,Mo-Sa 09:00-17:00; Su 12:00-16:30: 1
phone,+61 8 9463 0525: 1
website,https://goodsammy.com.au/shop-fremantle: 1
operator:wikidata,Q4887077: 1
brand:wikipedia,en:Boost Juice: 1
website,https://www.boostjuice.com.au/: 1
name,OUSHK: 1
name,Cioccolato Espresso: 1
name,Ardross Street Cafe: 1
note,Location?: 1
contact:facebook,https://www.facebook.com/MbePerthCbd/: 1
email,perthcbd@mbe.com.au: 1
fax,+61 8 9218 8443: 1
name,MBE Perth CBD: 1
opening_hours,Mo-Fr 08:30-17:00; PH,Sa,Su off: 1
phone,+61 8 9218 9900: 1
website,https://www.mbeperthcbd.com.au/: 1
name:en,Lot Six Zero: 1
name,Catalyst Cafe: 1
name,Excelsior Deli: 1
opening_hours,Mo-Sa 07:00-17:00: 1
name,Applecross Scout Hall: 1
service:bicycle:screwdriver,yes: 1
name,The Salty Gnome Cafe: 1
website,https://www.facebook.com/Thesaltygnomecafe/: 1
description,Outdoor Fitness Facility: 1
name,Outdoor Fitness Area: 1
name,Oxford Spares: 1
opening_hours,Mo-Fr 08:00-17:30, Sa 08:00-17:00: 1
shop_1,car_repair: 1
name,Leederville Cameras: 1
opening_hours,Mo-Fr 09:00-17:30, Sa 09:00-17:00: 1
name,Zenith Asian Fusion: 1
opening_hours,Mo-Fr 11:00-14:30, Su-Th 17:00-21:30, Sa 17:00-22:30: 1
name,Eyes on Oxford: 1
opening_hours,Mo-Fr 08:30-17:00; Th 08:30-18:00; Sa 09:00-13:00: 1
name,Kitsch Bar Asia: 1
name,Studio Lillet: 1
name,Pixel: 1
name,Espresso Pranziamo: 1
name,Yugal: 1
name,Pappagallo: 1
opening_hours,Mo-Th 11:30-21:30; Fr-Sa 11:30-22:30: 1
name,3 sisters: 1
name,Oxford Street Barbers: 1
name,Sweet Remedy Cafe: 1
name,Ink Remedy: 1
name,Citywest Automatic Transmissions: 1
name,My House Dumpling: 1
phone,+61 8 9287 1629: 1
website,https://myhousedumpling.com.au/: 1
opening_hours,Mo-Su 11:00-22:00; Fr-Sa 11:00-23:00: 1
name,Perlu Boutique: 1
name,Cosmos Kebabs: 1
name,Sweet Lips: 1
name,Jagga Daku Indian: 1
name,Hunter Pop-up: 1
name,Urban Depot & Urban Records: 1
name,Sienas of Leederville: 1
name,Euphoria: 1
name,Funky Bunches: 1
name,Kailis Bros: 1
website,https://www.kailisbrosleederville.com.au/: 1
name,My Best Friend Vet Clinic: 1
name,Bunn Mee: 1
name,Queen of Leeds: 1
name,Hiroto Nail: 1
name,Renaissance: 1
name,Lima Cantina: 1
name,Salle: 1
name,Impronta Espresso Ristorante: 1
name,Naber: 1
name,Oxford Bridal: 1
name,Amani Bar & Kitchen: 1
name,Anna Vietnamese: 1
name,Shape Hairdressing: 1
name,My Sister's Boudoir: 1
name,Dentists on Vincent: 1
name,Oxford Beauty Clinic: 1
name,Up! Chiropractic: 1
name,Fermoy Estate: 1
name,Happy Physio: 1
name,Tsuke Ba: 1
name,Frootie Bootie Smoothies: 1
name,Tom's Cafe: 1
name,Puff King: 1
name,Remedy: 1
name,The Blue Flamingo: 1
name,Bill's Bar and Bites: 1
phone,+61 8 9202 8222: 1
name,The Garden: 1
cuisine,tapas;brunch: 1
name,Duende: 1
name,Newcastle Street before Oxford Street: 1
ref,12893: 1
name,Coffee & Cubanos: 1
name,Pitz Bodyboard Culture: 1
name,The Leaf: 1
name,Leederville Lotto: 1
name,Efes: 1
name,Mon Taste of Japan: 1
name,Fibber McGee's: 1
cuisine,gel: 1
name,Gusto: 1
name,Viewpoint (with seating): 1
name,Miami Fish & Chip Shack: 1
name,Botanix Health: 1
opening_hours,Mo-Fr 09:00-17:00, Sa 10:00-15:00: 1
name,Raffinato Bridal: 1
name,Limon: 1
name,Headliners: 1
phone,+61 8 9270 6300: 1
bbq,yes: 1
name,10557: 1
route_ref,10557: 1
name,Paruna Sanctuary: 1
name:en,Paruna Sanctuary: 1
name,Central Cafe: 1
name,Tavern: 1
official_name,Newport Dr Before Hudson Dr: 1
ref,25813: 1
official_name,Newport Dr Before Tacoma Lp: 1
ref,25812: 1
description,Follow the Crab catch sizes of harsh penalties apply: 1
name,Fisheries Department: 1
name,Wendy's Asian Cafe: 1
not:brand:wikidata,Q550258: 1
name,Pipers Inn: 1
addr:housenumber,257: 1
email,info@dermedica.com.au: 1
name,Dermedica: 1
phone,+61 8 9205 1995: 1
website,https://www.dermedica.com.au/: 1
name,Strand Lakeside Cafe: 1
branch,Experience Centre: 1
opening_hours,Mo-Sa 09:00-17:00; PH off: 1
website,https://www.mieleexperience.com.au/Perth: 1
name,Foot of the Falls: 1
name,IGA Seascapes: 1
name,Sleuth Computers: 1
name,Seascapes Fish & Chips: 1
name,Spill the Beans Coffe Co: 1
branch,Mandurah: 1
email,Mandurah@jaycar.com.au: 1
opening_hours,Mo-We,Fr 08:30-17:30; Th 08:30-19:30; Sa 08:30-17:00; Su 10:00-17:00: 1
phone,+61 8 9586 3827: 1
website,https://www.jaycar.com.au/store/Mandurah_JaycarAU: 1
name,AutoWest: 1
name,French Hot Bread Shop: 1
name,Indian Chilli Masala: 1
name,Chez Pierre: 1
phone,+61 8 9386 5886: 1
website,https://chezpierre.com.au/: 1
name,Star Surf & Skate: 1
sport,surfing: 1
name,Players Bar: 1
name,Tab Betting Shop: 1
name,Janice's Coffee Pot: 1
name,True Blue: 1
name,Mumma's Ice Cream: 1
name,Malaysian & Chinese Restaurant: 1
name,Sapphire Hair Studio: 1
name,Cool Eats: 1
name,Indian Curry planet: 1
name,Little Way: 1
name:en,Little Way: 1
name,Canning Dam Lookout 1: 1
branch,Noranda: 1
phone,+61 8 9375 2800: 1
name,MAX Employment Midland: 1
name:en,MAX Employment Midland: 1
name,10918: 1
name,10916: 1
contact:facebook,https://www.facebook.com/peacezaperth/: 1
contact:instagram,https://www.instagram.com/peacezaperth/: 1
name,Peace'Za: 1
note,Moving to a new address according to Instagram post on 2018-11-26. Location has to be updated.: 1
name,Manic Espresso: 1
opening_hours,Mo-Sa 07:00-14:00; Su 08:00-14:00: 1
long_name,Goodlife Health Clubs (Bibra Lake): 1
phone,+61 8 9395 5400: 1
website,https://www.goodlifehealthclubs.com.au/: 1
brand,Waldorf School: 1
name,Perth Waldorf School: 1
name:en,Perth Waldorf School: 1
opening_hours,Mo-Fr 08:00-15:30: 1
phone,+61 8 9417 3638: 1
website,https://www.pws.wa.edu.au/: 1
operator,Spinway: 1
addr:housenumber,1101: 1
contact:facebook,https://www.facebook.com/mbewestperth: 1
contact:linkedin,https://www.linkedin.com/company-beta/7615950/: 1
email,westperth@mbe.com.au: 1
fax,+61 8 9322 6117: 1
name,MBE West Perth: 1
opening_hours,Mo-Fr 08:30-17:00; Sa "on appointment"; PH,Su closed: 1
phone,+61 8 9486 1122: 1
website,http://www.mbewestperth.com.au/: 1
addr:housenumber,1505: 1
phone,+61 8 6558 1761: 1
website,https://empirecycles.com.au/: 1
name,Sayers Sister: 1
name:en,Sayers Sister: 1
name,Milk and Honey Op Shop: 1
name:en,Milk and Honey Op Shop: 1
club,sport: 1
name,Willetton Sports Club: 1
phone,+61 8 9310 1441: 1
check_date:opening_hours,2021-07-26: 1
name,Mana Wholefoods & Café: 1
opening_hours,Mo-Su 08:00-18:00: 1
name,Sushi With Goons: 1
name,Mothballs Vintage: 1
name,WA INK: 1
name:en,WA INK: 1
name,Wing Hing BBQ: 1
opening_hours,Su-We 10:30-21:00; Th-Sa 10:30-21:30: 1
phone,+61 8 6248 8187: 1
full_name,ALDI South Fremantle: 1
website,https://store.aldi.com.au/wa/south-fremantle/219-24-hampton-road: 1
name,10564: 1
name,Civic Square Library: 1
phone,+61 8 9364 0138: 1
website,www.melville.wa.gov.au: 1
name,Masjid Al Taqwa Mosque: 1
cuisine,sandwich;vietnamese: 1
name,Le Vietnam: 1
name:en,H&M: 1
contact:website,https://www.jbhifi.com.au/Stores/Store-Finder/Store-List/WA/forest-chase/: 1
name:en,JB Hi-Fi: 1
name,The Bottle-o Beaconsfield Hotel: 1
opening_hours,Mo 11:00-21:00; Tu-Sa 10:00-24:00; Su 10:00-21:00: 1
addr:street,Chapman Road: 1
name,Bentley Baptist Church: 1
phone,+61 8 9458 1628: 1
service_times,09:30: 1
website,https://www.bentleybaptist.org/: 1
name,10913: 1
ref,10914: 1
name,Amherst Street after Knutsford Street: 1
name,10915: 1
name,Roof Pocket: 1
name,Indian Consulate: 1
name:en,Indian Consulate: 1
name,Malibu Fresh Esentials: 1
addr:street,Esplanade: 1
cuisine,coffee_shop;breakfast;cake: 1
name,Spill the Beans: 1
name,Eyelash Extensions Specialist: 1
name:en,Eyelash Extensions Specialist: 1
name,Siam Temple: 1
name:en,Siam Temple: 1
name,Balett: 1
name:en,Balett: 1
name,Westfield Whitford City: 1
addr:street,Allison Drive: 1
addr:housenumber,301: 1
name,Twenty Seats: 1
cuisine,fine_dining: 1
name,Friends Restaurant: 1
phone,+61 8 9221 0885: 1
website,https://www.friendsrestaurant.com.au/: 1
name,METRO City: 1
name,Automasters Dianella: 1
operator,Auto Masters: 1
phone,+61 8 6244 6161: 1
website,https://www.automasters.com.au/: 1
name,Vic Park Barbers: 1
addr:housenumber,663: 1
addr:street,Leederville Parade: 1
name,Niche Bar: 1
website,https://www.nichebar.com.au/: 1
name,Flight Club Perth: 1
name,Lawleys: 1
opening_hours,Mo-Su 06:00-18:00; PH 06:00-16:00: 1
phone,+61 8 6247 6933: 1
website,https://lawleys.com.au/: 1
name:fr,emily: 1
addr:street,Woodland Dale: 1
name,Flower Mate Garden: 1
opening_hours,Mo-Sa 08:30-17:30: 1
website,flowermategarden.com.au: 1
name,Toucan Cottesloe: 1
description,Small wooden lookout overlooking Annies Landing: 1
name,Annies Landing Lookout: 1
addr:street,Leschenaultia Place: 1
name,Lake Lechenaultia: 1
opening_hours,Mo-Su 09:00-19:00: 1
name,Cafe on the Dam: 1
name,Youth and Family Aquatic Association: 1
operator,Stop Number 17359 and 17321. Zone 5.: 1
name,Rehab Specialty Coffee: 1
opening_hours,Mo-Fr 07:00-14:30: 1
name,The Blue Buddah: 1
opening_hours,Mo,Su 11:00-17:00; Tu-Fr 09:00-18:00; Sa 08:00-17:00: 1
phone,+61 8 9336 9800: 1
website,https://www.target.com.au/store/wa/fremantle/5036: 1
branch,Branch + ATM: 1
name:fr,Banque Westpac + Distributeur: 1
name,Fremantle LPO: 1
addr:building,Beaumaris Commercial Centre: 1
addr:street,Constellation Drive: 1
addr:unit,Suite 3: 1
name,The Reef Dental Centre: 1
operator,Dr David Plichta: 1
phone,+61 8 6401 3158: 1
website,https://thereefdentalcentre.com.au/: 1
name,Floreat Beach: 1
addr:unit,48: 1
email,info@juicestation.com.au: 1
name,Juice Station: 1
opening_hours,Mo-Fr 09:00-17:30; Sa,Su 11:00-17:30: 1
phone,+61 8 6153 3969: 1
website,https://www.juicestation.com.au/: 1
cuisine,sushi;japanese: 1
name,Gypsy Tapas: 1
name,Shepherd's Newsagency: 1
cuisine,coffee_shop;thai: 1
name,Viet Pho Cafe: 1
opening_hours,Mo,Su off; Tu-Sa 10:00-14:00: 1
name,La Chiquita Cafe: 1
opening_hours,Mo-We 08:00-17:00; Th-Fr 08:00-18:00; Sa 08:00-15:00; Su off: 1
phone,+61 404 675 370: 1
name,Ball and Chain: 1
name,Caltex Petrol Station: 1
name,DC Auto Centre: 1
operator,DC Auto Centre: 1
website,https://dcautocentre.com.au/: 1
name,Barrett’s Bread: 1
name,Ada Rose: 1
name,Abhi's Bread: 1
name,Freddie Strudels: 1
opening_hours,Mo-Su 10:00-17:00; Tu off: 1
phone,+61 8 6111 4181: 1
website,https://www.freddiestrudels.com.au/: 1
email,megabes@optusnet.com.au: 1
name,Megabes Fremantle: 1
opening_hours,Fr-Su 09:00-18:00: 1
phone,+61 402 827 123: 1
description,korean restaurant: 1
name,BOB JO: 1
opening_hours,Mo-Sa 11:00-14:00, 17:00-21:00: 1
phone,+61 8 9581 4031: 1
website,https://m.facebook.com/bobjo82/: 1
healthcare:speciality,cosmetic;general_dental;family_dentistry;dentistry;preventive;crown;bridge;dentures;implants: 1
name,Amore Dental: 1
phone,+61 8 9410 0777: 1
website,https://www.amoredental.com.au/: 1
name,St Georges Terrace after Catheral Avenue - Stand E: 1
ref,10128: 1
route_ref,10128: 1
name,Canning Hwy Before Norma Rd: 1
ref,10312: 1
check_date:shelter,2022-10-08: 1
name,Canning Hwy After North Lake Rd: 1
ref,10310: 1
name,Canning Hwy Before Stirling Hwy: 1
ref,10289: 1
name,Canning Hwy Before East St: 1
ref,10288: 1
ref,20943: 1
ref,10287: 1
check_date:shelter,2023-11-06: 1
name,Queen Victoria St After Parry St: 1
ref,10282: 1
name,Stand 12: 1
ref,10439: 1
addr:housenumber,515: 1
email,sales@aliveorganics.com.au: 1
name,Alive Organics: 1
opening_hours,Mo-Fr 09:00-18:00; Sa 09:00-14:00: 1
phone,+61 8 9377 3880: 1
website,https://www.aliveorganics.com.au/: 1
name,REVO Fitness: 1
name,NP Supermarket: 1
name:zh,源發超市: 1
addr:street,Nanga Road: 1
name,Treetops Adventure Dwellingup: 1
operator,Treetops Adventure: 1
website,https://treetopsadventure.com.au/location/dwellingup/: 1
name,OMG Coffee & Toastie: 1
name,Durack Centre: 1
description,boat ramp: 1
name,Berchley boat ramp: 1
description,public bbq: 1
name,Birchley boat ramp public bbq: 1
description,park: 1
name,Norton park: 1
description,Opposite gate 45, next to service desk: 1
phone:AU,1300 749 924: 1
name,Jaws Japanese Restaurant: 1
addr:housenumber,2712: 1
full_name,ALDI Butler: 1
website,https://store.aldi.com.au/wa/butler/cnr-butler-boulevard-camborne-parkway: 1
alt_name,BCF Belmont: 1
name,Boating Camping and Fishing: 1
opening_hours,Mo-We 08:30-17:30; Th 08:30-20:00; Fr 08:30-18:00; Sa 08:30-17:00; Su 11:00-17:00: 1
phone,+61 8 6144 6110: 1
short_name,BCF: 1
addr:city,Helena Valley: 1
addr:street,Torquata Boulevard: 1
name,Helena Estate Newsagent: 1
name,Al's Fish & Chips: 1
name,Clayton Cellars: 1
operator,Bottlemart: 1
name,Koongamia Child Health Centre: 1
opening_hours,Mo-Sa 07:30-17:00: 1
name,Rivers Edge Cafe: 1
name,Avon Descent Start Line: 1
branch,Nedlands: 1
name,Serpentine National Park: 1
name,Rocky Pool: 1
name,Greenmount Lookout: 1
name,Queens Grove Camping: 1
brand:wikipedia,fr:Kookaï: 1
name,Oxford: 1
brand,Ibis: 1
brand:wikidata,Q920166: 1
brand:wikipedia,en:Ibis (hotel): 1
name,ibis Perth: 1
phone,+61 8 9322 2844: 1
website,https://www.accorhotels.com/gb/hotel-1773-ibis-perth/: 1
name,Alicio Cafe: 1
name,Rubix: 1
brand:wikipedia,en:Country Road (retailer): 1
brand,Plymouth Brethren Christian Church: 1
brand:wikidata,Q16258191: 1
